"","Variety","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","L024","L025","L034","L035","L036","L037","L075","L087","L019","L029","L093","L030","L176","L023","L027","L184","L012","L155"
"N0925",16.2518025025478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759806811531505,0.226305031280093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98378634697244,-13.9018423737611,NA,NA,10.3471869663056,NA,28.3724112696272,-2.43126040741511,2.19824518526213,NA,NA,1.35448322573963,NA,-16.724298361647,NA,-5.2001501598018,NA,NA
"N0926",4.5137425341013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273880695238624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20216627800769,-3.13229708075741,NA,NA,-2.6877895779907,NA,5.55787075348249,-1.42342006121153,4.15820861173241,NA,NA,-2.45323468630869,NA,NA,NA,NA,NA,NA
"N0927",9.12970835688067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553964000652933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801878047092073,0.617318071088036,NA,NA,-4.34110200770143,NA,9.81401036609883,3.17040252525207,-0.87193355645092,NA,NA,-3.09349819447763,NA,NA,NA,NA,NA,NA
"N0928",-3.47975925656534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211141614137391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675340849931372,-1.1134512834375,NA,NA,-3.20156608452522,NA,4.53756978617706,-0.92414764620428,-0.0700806071219871,NA,NA,-1.61627929745417,NA,NA,NA,NA,NA,NA
"N0929",1.47396016300268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0894355916731351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13514043463046,-1.87468887182916,NA,NA,-4.63816962061142,NA,4.4516981454799,0.171871121563987,2.03898708218806,NA,NA,-3.55940729431127,NA,NA,NA,NA,NA,NA
"N0930",-1.28436087743857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0779312615622824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.617515132287311,1.64588842051097,NA,NA,-3.14369017135486,NA,3.75123826472927,-2.38584511534659,2.68925909682647,NA,NA,-2.57145230582559,NA,NA,NA,NA,NA,NA
"N0931",-9.0526936035795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549290970674171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.705416564866071,-0.805793828998626,NA,NA,0.314079621462611,NA,6.53364210985222,-2.98027100869626,-3.47693586500301,NA,NA,-3.33471968609889,NA,NA,NA,NA,NA,NA
"N0936",1.1933726360899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0724103611984306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.76910483006755,NA,NA,4.69203924112501,NA,5.17352208111696,1.88948147072024,-1.66501430155602,NA,NA,NA,NA,-4.6757213581548,NA,0.942133449200771,NA,NA
"N0939",-9.98545520846894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.605888216730938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.78080147608985,NA,NA,4.81327201166946,NA,1.90008106360097,-3.49106991171671,-1.20431415220554,NA,NA,NA,NA,-2.85715169358014,NA,-0.294503295478958,NA,NA
"N0954",3.84139314714216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23308450091592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64895649535838,NA,NA,3.90831271956468,NA,5.91739876418382,-2.62838621770658,-4.65527878535566,NA,NA,NA,NA,0.14176387058458,NA,1.85574382167066,NA,NA
"N0955",-0.21514891234205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0130546067364352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.75274407517587,NA,NA,-2.09934971652232,NA,7.20828497242677,-5.24137486573313,0.87894965796286,NA,NA,NA,NA,3.97865541987285,NA,-0.0783100687438178,NA,NA
"N0956",13.0812945048565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793734690568435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.42991869895119,NA,NA,6.86149168283836,NA,1.91149646193359,-3.5790821107024,5.08724775403892,NA,NA,NA,NA,2.75547545505222,NA,-3.16856061699771,NA,NA
"N0957",33.9837542835879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06203481472146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62081553215531,NA,NA,8.67059484963425,NA,3.89033331813248,1.96416222295995,2.65300868575925,NA,NA,NA,NA,3.0369754172209,NA,-1.86865851841089,NA,NA
"N0958",0.911668326403568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05531736761145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93353172586456,NA,NA,3.43560166323734,NA,2.89868236681115,-0.894559311794615,1.83109142384092,NA,NA,NA,NA,-5.08349048902737,NA,0.194896939522156,NA,NA
"N0959",0.874523562498686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0530635319781727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08989087595373,NA,NA,4.2976446495663,NA,2.74232321672198,-2.578521666511,0.995797516139666,NA,NA,NA,NA,-4.39118119210142,NA,1.45423788142086,NA,NA
"N0960",-11.8777073333594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720704541236884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.64547255153426,NA,NA,-1.12500760944747,NA,5.29715435965025,-3.75783169044922,0.834889628619572,NA,NA,NA,NA,-1.66661635977015,NA,0.217097280718937,NA,NA
"N0961",-2.6941468375825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163472950301735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.50227351139022,NA,NA,2.86685987771167,NA,1.14180475546433,-5.3671759535898,3.63862128995757,NA,NA,NA,NA,-0.390487903059368,NA,-0.713312224809554,NA,NA
"N0962",0.404600568967979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245499791549133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.562818412837637,NA,NA,-2.49223366806569,NA,1.72339033879275,-4.78559037026137,0.825533085225531,NA,NA,NA,NA,-0.657570766746059,NA,6.14841986643068,NA,NA
"N0963",-1.73635218464867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105356772106053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.4115495757979,NA,NA,1.3338554649463,NA,2.83374044135639,-1.46870230545846,4.31215483943148,NA,NA,NA,NA,-4.29976396746702,NA,2.84569404451575,NA,NA
"N0964",17.6449043217761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07064118667737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67844229574243,NA,NA,2.67228895694134,NA,12.6588584035025,-7.25908376839036,5.99005571023255,NA,NA,NA,NA,1.96094651721564,NA,-5.66042644886451,NA,NA
"N0965",0.0102145354070733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000619788133132961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.13655273101486,NA,NA,-0.822625751167373,NA,-1.0200776687875,-6.34092255202048,13.5278308133203,NA,NA,NA,NA,-7.64438100940186,NA,5.44175613168669,NA,NA
"N0978",29.5260824607714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79155632624887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43943079243442,NA,NA,-5.0385626686677,NA,NA,4.49903970736935,10.2495098672369,NA,NA,NA,NA,13.1640805874441,NA,-9.78180606108246,NA,NA
"N0979",2.54929002980748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154683462881118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.99035856221751,NA,NA,0.909272208272512,NA,NA,7.07004484583696,-3.21942625204037,NA,NA,NA,NA,-1.14906296645131,NA,6.63420100512284,NA,NA
"N0980",-8.76562053957788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53187221677787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.3144974871853,NA,NA,-0.272123072855209,NA,NA,0.654563470076689,1.0021060483881,NA,NA,NA,NA,-2.49929973450265,NA,5.11512275014787,NA,NA
"N0981",2.29358583614908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139168080289943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.6777351560532,NA,NA,-0.687556427890238,NA,NA,2.26522795812523,-0.42637622818871,NA,NA,NA,NA,-0.719793759530502,NA,5.37505534280735,NA,NA
"N0982",6.44877898309851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391293047396351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78918170502587,NA,NA,3.22709486622066,NA,NA,1.6211591052981,-4.61611630641209,NA,NA,NA,NA,0.662235230725942,NA,5.0686694638275,NA,NA
"N0983",1.52647325517376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0926219325164658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.59791578683972,NA,NA,0.937934166719485,NA,NA,0.851571788109592,-3.1907642935934,NA,NA,NA,NA,5.63325846894086,NA,3.11719173817356,NA,NA
"N0984",8.75011672602431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530931490716842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.17217794962589,NA,NA,0.883245386245992,NA,NA,3.49834679841419,-3.41429456099052,NA,NA,NA,NA,3.89015481923108,NA,7.6212231046381,NA,NA
"N0985",13.6084964055344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825723759948932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.50938879646727,NA,NA,1.16920480093199,NA,NA,1.75820837001664,-0.764554329373676,NA,NA,NA,NA,6.37105356392428,NA,2.67309642469156,NA,NA
"N0986",-9.5966591689677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.582297210199166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256390629561641,NA,NA,-4.0266635015333,NA,NA,4.49788995296197,-4.60969073644993,NA,NA,NA,NA,-2.70816893778451,NA,1.86710678224066,NA,NA
"N0987",-9.21310287848013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559024136312421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41361102390313,NA,NA,-3.15099392960182,NA,NA,-0.367051030509991,-4.07170413836572,NA,NA,NA,NA,0.700122938001418,NA,4.7688741972557,NA,NA
"N0988",3.25247656236816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197350765006804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58973230302613,NA,NA,-3.90131007961778,NA,NA,2.42830404487029,-3.302446906069,NA,NA,NA,NA,0.625172735679975,NA,2.16130169107981,NA,NA
"N0989",-5.24968787677449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31853570614938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894363997318395,NA,NA,-2.54448269915838,NA,NA,5.30470480764237,-7.85507156793667,NA,NA,NA,NA,-0.550622187715074,NA,2.16739717615017,NA,NA
"N0990",7.82817379929694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.852516559062504,1.32750724947048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.93585267444755,NA,NA,-9.06778835293681,NA,-4.29534817914516,18.9270143137203,-13.7703801528247,NA,NA,NA,NA,8.27352462964804,NA,11.7215803527435,NA,NA
"N0991",-2.5008677949464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.151745343294372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44091990361136,NA,NA,-0.996412400844648,NA,NA,1.2810060374763,-3.77437896576847,NA,NA,NA,NA,1.50397257136954,NA,2.19589409215123,NA,NA
"N0992",18.2750979398007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10887949223766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.50547160236514,NA,NA,3.21226875965947,NA,NA,-1.77049673973569,0.60314368165927,NA,NA,NA,NA,7.06338562726271,NA,5.39152633111357,NA,NA
"N0993",2.48536398139282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15080461723334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.43483970009466,NA,NA,-0.0808801550008623,NA,NA,4.89800207409816,-2.69000523300107,NA,NA,NA,NA,2.08182184336607,NA,3.44910931184226,NA,NA
"N1034",0.147594611192656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00895560932452826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08130243761127,NA,NA,-0.167671719336285,NA,2.55778373658379,-3.06284202294596,3.7424105655966,NA,NA,NA,NA,-2.73071614039577,NA,0.81497885919361,NA,NA
"N1035",-1.87544701158688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113796639382026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504962523197826,NA,NA,-3.61537088389573,NA,-1.39292031284726,-2.98950699340412,1.04921872834457,NA,NA,NA,NA,4.38468727734866,NA,2.14582610091449,NA,NA
"N1036",2.44883697745585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148588265468072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800059842628134,NA,NA,-3.40746331845445,NA,-1.18501274740596,-2.0270921006554,-2.51541034275123,NA,NA,NA,NA,9.79254529863018,NA,1.34772389661255,NA,NA
"N1037",-10.9791343140948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.666181758561605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.97153060576948,NA,NA,-2.53085592364997,NA,0.697604417141742,-0.898982263415136,-1.38730050551094,NA,NA,NA,NA,1.19366071618572,NA,5.49386304308251,NA,NA
"N1038",10.1438002766915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615496132345229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89951113913243,NA,NA,-0.722358438935173,NA,2.25459945942071,-2.36001653036583,-0.08180790566776,NA,NA,NA,NA,2.75065575846472,NA,7.05085808536148,NA,NA
"N1039",8.23976110231071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499964604150834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11713034359963,NA,NA,-2.47303137699014,NA,-5.029127212222,-1.84716748649853,0.682543580635332,NA,NA,NA,NA,8.29355365104814,NA,4.54567781999912,NA,NA
"N1040",12.7023529172658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770741623356434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24052577690247,NA,NA,-2.08741215567812,NA,-3.13449333629515,1.30497860160735,1.82267012925476,NA,NA,NA,NA,0.379592271978502,NA,9.20683856271983,NA,NA
"N1041",-9.01559391551463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.547039870111126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72555913914306,NA,NA,-3.82995773009777,NA,-3.11652181366413,-8.4856451307581,5.61317828842289,NA,NA,NA,NA,3.91859798871082,NA,3.18875146689149,NA,NA
"N1042",-0.0904102856048973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00548583169979552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.21784267844117,NA,NA,1.71982711880673,NA,2.43326303524034,0.0821690273760467,1.35436788233088,NA,NA,NA,NA,-5.11875882366148,NA,2.7024776973366,NA,NA
"N1043",-10.0866159511038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.612026354720504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354873350387392,NA,NA,-1.74952524056729,NA,-9.8386748093869,-0.872158907639876,3.41806925654463,NA,NA,NA,NA,4.99302070849805,NA,-1.26987954690903,NA,NA
"N1044",-11.2766404350918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.684233559841967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52524236850884,NA,NA,-0.611611650233855,NA,-4.67672214008057,-1.4947624143571,-0.725568444273879,NA,NA,NA,NA,4.37041720178085,NA,-0.886473283883008,NA,NA
"N1045",-0.447417630801228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0271479932362517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00868855165668,NA,NA,-2.8682466758351,NA,-5.67584495350277,-0.230363245857049,4.05986491832747,NA,NA,NA,NA,3.62279683079445,NA,-2.13709853974101,NA,NA
"N1046",3.56316391210157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9687067674492,-0.752504402755322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44174209108222,NA,NA,-14.2123270943246,NA,-11.3661676509268,13.4216485063955,0.652308846396338,NA,NA,NA,NA,5.69928222168551,NA,-0.88282381970738,NA,NA
"N1047",0.445100732189632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270074106048997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174825982023151,NA,NA,-3.84743308980301,NA,1.39304679047513,-2.71856431443981,-1.94937034435657,NA,NA,NA,NA,4.65562995631297,NA,2.66827122231461,NA,NA
"N1048",1.2781178709813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077552454189899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.44498280485066,NA,NA,-1.77684475926824,NA,-2.06941861257787,0.609536228274011,2.38473996810045,NA,NA,NA,NA,3.20518409274646,NA,1.72083024361969,NA,NA
"N1057",-1.73163784267758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105070719623577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28407581579918,NA,NA,-5.10811855490142,NA,-3.82699664609474,10.5776554225637,2.38147416733093,NA,NA,NA,NA,-3.59218939939553,NA,NA,NA,NA
"N1058",-2.27475479140518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138025467571605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47998837217613,NA,NA,0.477853895577558,NA,-8.13687740945485,10.855873740711,-6.03354787948323,NA,NA,NA,NA,-4.76284447540844,NA,NA,NA,NA
"N1059",13.6813728429327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830145689022262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44838005363142,NA,NA,-1.75254241929558,NA,-5.20257013189275,6.78729294649858,1.00590068153294,NA,NA,NA,NA,-2.55297389492646,NA,NA,NA,NA
"N1060",16.701854943701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01341970863337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79595976877876,NA,NA,-0.256897850918949,NA,-11.0964693157721,12.4843809159012,6.46150975190887,NA,NA,NA,NA,-2.16842170411139,NA,NA,NA,NA
"N1061",11.728834871154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71167139565043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61901359641594,NA,NA,-6.26569668916715,NA,-5.16827420468089,9.96081456105765,7.31864798343921,NA,NA,NA,NA,-4.69198805895497,NA,NA,NA,NA
"N1062",16.5983215497783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00713760510311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19561620210155,NA,NA,1.11731771784017,NA,-5.24793948828907,13.0203749647967,-3.86904665539757,NA,NA,NA,NA,-4.04721664548302,NA,NA,NA,NA
